# energy s p d
-2.891150000000000020e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.889909999999999712e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.888669999999999760e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.887439999999999785e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.886199999999999832e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.884959999999999880e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.883729999999999905e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.882489999999999952e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.881259999999999977e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.880020000000000024e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.878779999999999717e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.877549999999999741e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.876309999999999789e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.875079999999999814e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.873839999999999861e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.872599999999999909e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.871369999999999933e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.870129999999999981e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.868890000000000029e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.867660000000000053e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.866419999999999746e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.865189999999999770e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.863949999999999818e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.862709999999999866e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.861479999999999890e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.860239999999999938e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.859009999999999962e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.857770000000000010e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.856530000000000058e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.855299999999999727e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.854059999999999775e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.852819999999999823e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.851589999999999847e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.850349999999999895e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.849119999999999919e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.847879999999999967e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.846640000000000015e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.845410000000000039e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.844169999999999732e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.842929999999999779e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.841699999999999804e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.840459999999999852e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.839229999999999876e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.946123890176508944e-09
-2.837989999999999924e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.963849739101079726e-08
-2.836749999999999972e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.316623911976024479e-07
-2.835519999999999996e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.665115769045215335e-06
-2.834280000000000044e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.142541261165057367e-06
-2.833049999999999713e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.722622938279716003e-05
-2.831809999999999761e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.397057632484115918e-05
-2.830569999999999808e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.969581247528924766e-04
-2.829339999999999833e+01 7.892247780353017889e-09 0.000000000000000000e+00 8.666421247165468104e-04
-2.828099999999999881e+01 3.613901253919745141e-08 1.973061945088254720e-08 2.353793438065267078e-03
-2.826859999999999928e+01 1.216607531103286328e-07 8.640140745781712702e-08 5.992381613583997596e-03
-2.825629999999999953e+01 3.362959800048274950e-07 2.742440048356933649e-07 1.439541202796341610e-02
-2.824390000000000001e+01 8.360554026587715436e-07 7.434586121539024544e-07 3.282649637814125110e-02
-2.823160000000000025e+01 1.926652720697052348e-06 1.801081545741333689e-06 7.141724803751710315e-02
-2.821919999999999717e+01 4.162275822369640636e-06 4.053872550215191270e-06 1.488492482667745920e-01
-2.820679999999999765e+01 8.488019119563561818e-06 8.574797958024263310e-06 2.981580875225677274e-01
-2.819449999999999790e+01 1.641226051275705209e-05 1.713140534835894580e-05 5.753945585989769240e-01
-2.818209999999999837e+01 3.019140752573796769e-05 3.246025361568614822e-05 1.071834198228096113e+00
-2.816979999999999862e+01 5.294175630403496986e-05 5.846065338937185617e-05 1.930202951636105224e+00
-2.815739999999999910e+01 8.865429489925987340e-05 1.002309177624914589e-04 3.364935134376589865e+00
-2.814499999999999957e+01 1.420080546577881964e-04 1.638489388607513436e-04 5.685753482010418303e+00
-2.813269999999999982e+01 2.179598969297415428e-04 2.558189245748279357e-04 9.322818233965698198e+00
-2.812030000000000030e+01 3.211303446322567434e-04 3.821880602369810871e-04 1.485030617228410144e+01
-2.810789999999999722e+01 4.550878486698107118e-04 5.475625641740898509e-04 2.300358797901568408e+01
-2.809559999999999746e+01 6.217216904910237256e-04 7.542600583535633875e-04 3.468333134160112508e+01
-2.808319999999999794e+01 8.208917337187381352e-04 1.001997495981619621e-03 5.093823196780169837e+01
-2.807089999999999819e+01 1.050568376400833016e-03 1.288309469820966922e-03 7.291731005147016731e+01
-2.805849999999999866e+01 1.307467086245340387e-03 1.609760410613670679e-03 1.017837680311444188e+02
-2.804609999999999914e+01 1.588102082787364510e-03 1.963612544297175470e-03 1.385864002137365674e+02
-2.803379999999999939e+01 1.889902148718250983e-03 2.349321201845475798e-03 1.840922898841141375e+02
-2.802139999999999986e+01 2.211981068682373607e-03 2.769217737204151923e-03 2.385958022849402766e+02
-2.800910000000000011e+01 2.555053415347311504e-03 3.227789700362705336e-03 3.017317614470996432e+02
-2.799670000000000059e+01 2.920405406586476776e-03 3.729334213053475417e-03 3.723314430151447709e+02
-2.798429999999999751e+01 3.307943672315798774e-03 4.274525246980796431e-03 4.483638817077760450e+02
-2.797199999999999775e+01 3.713869728490777102e-03 4.856687438063193515e-03 5.269979464566728211e+02
-2.795959999999999823e+01 4.128825179095439030e-03 5.459202346553927720e-03 6.048013547981870488e+02
-2.794719999999999871e+01 4.537322523355338984e-03 6.055046818184261354e-03 6.780640487299270944e+02
-2.793489999999999895e+01 4.918956897219047691e-03 6.609230745160014214e-03 7.432019322128707017e+02
-2.792249999999999943e+01 5.251480722333554292e-03 7.083811470409472413e-03 7.971719232060145259e+02
-2.791019999999999968e+01 5.514981814249671557e-03 7.444573387826912414e-03 8.378189636754054845e+02
-2.789780000000000015e+01 5.696098849009519072e-03 7.667543722564275528e-03 8.640847280125741463e+02
-2.788539999999999708e+01 5.790986990680651800e-03 7.743705128376647019e-03 8.760353917688497631e+02
-2.787309999999999732e+01 5.806032865716743117e-03 7.680589769989410592e-03 8.747055302830153778e+02
-2.786069999999999780e+01 5.756052602395951047e-03 7.500273547218205654e-03 8.617968278104865476e+02
-2.784839999999999804e+01 5.660411244621875448e-03 7.234336274956008547e-03 8.393028003434789071e+02
-2.783599999999999852e+01 5.538184228912334216e-03 6.917204937851370930e-03 8.091454880342411116e+02
-2.782359999999999900e+01 5.403727543599549585e-03 6.579477923450093545e-03 7.729031191316955756e+02
-2.781129999999999924e+01 5.263843181830152318e-03 6.242790384831668066e-03 7.316810484755129664e+02
-2.779889999999999972e+01 5.117179681775725630e-03 5.917333186030506419e-03 6.861392306462591932e+02
-2.778650000000000020e+01 4.955778795156781658e-03 5.602176287643247272e-03 6.366489192915278181e+02
-2.777420000000000044e+01 4.768142901590739086e-03 5.288034645270339382e-03 5.835202880712930664e+02
-2.776179999999999737e+01 4.542869288398525274e-03 4.961573369951781387e-03 5.272293034865912205e+02
-2.774949999999999761e+01 4.271872843539627380e-03 4.610051178131220270e-03 4.685790523467484263e+02
-2.773709999999999809e+01 3.952572643444948915e-03 4.225226589424114013e-03 4.087543847627449622e+02
-2.772469999999999857e+01 3.588727951339066441e-03 3.805773440619098207e-03 3.492610674474492498e+02
-2.771239999999999881e+01 3.189993104756810340e-03 3.357882377441629568e-03 2.917717595491834572e+02
-2.769999999999999929e+01 2.770488982027462591e-03 2.894124641588046668e-03 2.379225763232463748e+02
-2.768769999999999953e+01 2.346789535667591613e-03 2.431120446316790973e-03 1.891112248048848130e+02
-2.767530000000000001e+01 1.935751143964704836e-03 1.986622964357883433e-03 1.463408516426289907e+02
-2.766290000000000049e+01 1.552507876645764940e-03 1.576750516505093279e-03 1.101369669465169210e+02
-2.765059999999999718e+01 1.208946071235554804e-03 1.213845514208676145e-03 8.054425969527217433e+01
-2.763819999999999766e+01 9.127701661310154424e-04 9.052988931715828282e-04 5.719180094505037459e+01
-2.762579999999999814e+01 6.672590844399868115e-04 6.533797672638438697e-04 3.940318096631305878e+01
-2.761349999999999838e+01 4.716208613688866597e-04 4.558435457455637502e-04 2.632408368430085233e+01
-2.760109999999999886e+01 3.218486461182856772e-04 3.070847047461843730e-04 1.704277872875411504e+01
-2.758879999999999910e+01 2.117583887418110001e-04 1.995294908511047096e-04 1.068653222958431570e+01
-2.757639999999999958e+01 1.341229060514672526e-04 1.248838542047292521e-04 6.486008064399821471e+00
-2.756400000000000006e+01 8.165416626236773911e-05 7.519737540398315964e-05 3.807792227161146403e+00
-2.755170000000000030e+01 4.770589051513743838e-05 4.349076160850208646e-05 2.160682594275827206e+00
-2.753929999999999723e+01 2.669603218028692492e-05 2.412026545445355348e-05 1.183936446008675203e+00
-2.752699999999999747e+01 1.428303599267017712e-05 1.279740951564831687e-05 6.257240278546878365e-01
-2.751459999999999795e+01 7.285169646577679374e-06 6.484575024612319863e-06 3.185042667815742301e-01
-2.750219999999999843e+01 3.530806869018350513e-06 3.122085408148971223e-06 1.558514732924474178e-01
-2.748989999999999867e+01 1.619809663445569339e-06 1.420455185504977279e-06 7.313710097795926568e-02
-2.747749999999999915e+01 6.954515055040987450e-07 6.104614709804290034e-07 3.281730043038001698e-02
-2.746509999999999962e+01 2.771267166309470001e-07 2.422580941257344389e-07 1.402845465219962513e-02
-2.745279999999999987e+01 9.964512295055340556e-08 8.552174057113118135e-08 5.687526165910235243e-03
-2.744040000000000035e+01 3.219288864902094329e-08 2.824676475884443518e-08 2.175456688676774119e-03
-2.742810000000000059e+01 7.892247780353017889e-09 7.892247780353017889e-09 7.802469768031047208e-04
-2.741569999999999752e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.605802311440534439e-04
-2.740329999999999799e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.038613767714901804e-05
-2.739099999999999824e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.268549678479434250e-05
-2.737859999999999872e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.774689162469668996e-06
-2.736619999999999919e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.293531819297168484e-06
-2.735389999999999944e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.432091474112025681e-07
-2.734149999999999991e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.156899112141207155e-08
-2.732920000000000016e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.731679999999999708e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.730439999999999756e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.729209999999999781e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.727969999999999828e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.726739999999999853e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.725499999999999901e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.724259999999999948e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.723029999999999973e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.721790000000000020e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.720549999999999713e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.719319999999999737e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.718079999999999785e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.716849999999999810e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.715609999999999857e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.714369999999999905e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.713139999999999930e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.711899999999999977e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.710670000000000002e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.709430000000000049e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.708189999999999742e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.706959999999999766e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.705719999999999814e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.704479999999999862e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.703249999999999886e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.702009999999999934e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.700779999999999959e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.699540000000000006e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.698300000000000054e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.697069999999999723e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.695829999999999771e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.694599999999999795e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.693359999999999843e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.692119999999999891e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.690889999999999915e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.689649999999999963e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.688410000000000011e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.687180000000000035e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.685939999999999728e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.684709999999999752e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.683469999999999800e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.682229999999999848e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.680999999999999872e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.679759999999999920e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.678529999999999944e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.677289999999999992e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.676050000000000040e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.674819999999999709e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.673579999999999757e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.672339999999999804e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.671109999999999829e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.669869999999999877e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.668639999999999901e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.667399999999999949e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.666159999999999997e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.664930000000000021e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.663689999999999714e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.662459999999999738e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.661219999999999786e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.659979999999999833e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.658749999999999858e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.657509999999999906e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.656269999999999953e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.655039999999999978e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.653800000000000026e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.652570000000000050e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.651329999999999742e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.650089999999999790e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.648859999999999815e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.647619999999999862e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.646389999999999887e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.645149999999999935e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.643909999999999982e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.642680000000000007e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.641440000000000055e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.640199999999999747e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.638969999999999771e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.637729999999999819e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.636499999999999844e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.635259999999999891e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.634019999999999939e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.632789999999999964e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.631550000000000011e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.630310000000000059e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.629079999999999728e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.627839999999999776e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.626609999999999800e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.625369999999999848e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.624129999999999896e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.622899999999999920e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.621659999999999968e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.620429999999999993e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
