# energy dos
-2.910930000000000106e+01 0.000000000000000000e+00
-2.909660000000000224e+01 0.000000000000000000e+00
-2.908389999999999986e+01 0.000000000000000000e+00
-2.907110000000000127e+01 0.000000000000000000e+00
-2.905840000000000245e+01 0.000000000000000000e+00
-2.904560000000000031e+01 0.000000000000000000e+00
-2.903290000000000148e+01 0.000000000000000000e+00
-2.902020000000000266e+01 0.000000000000000000e+00
-2.900740000000000052e+01 0.000000000000000000e+00
-2.899470000000000169e+01 0.000000000000000000e+00
-2.898199999999999932e+01 0.000000000000000000e+00
-2.896920000000000073e+01 0.000000000000000000e+00
-2.895650000000000190e+01 0.000000000000000000e+00
-2.894379999999999953e+01 0.000000000000000000e+00
-2.893100000000000094e+01 0.000000000000000000e+00
-2.891830000000000211e+01 0.000000000000000000e+00
-2.890559999999999974e+01 0.000000000000000000e+00
-2.889280000000000115e+01 0.000000000000000000e+00
-2.888010000000000232e+01 0.000000000000000000e+00
-2.886739999999999995e+01 0.000000000000000000e+00
-2.885460000000000136e+01 0.000000000000000000e+00
-2.884190000000000254e+01 0.000000000000000000e+00
-2.882920000000000016e+01 0.000000000000000000e+00
-2.881640000000000157e+01 0.000000000000000000e+00
-2.880369999999999919e+01 0.000000000000000000e+00
-2.879100000000000037e+01 0.000000000000000000e+00
-2.877820000000000178e+01 0.000000000000000000e+00
-2.876549999999999940e+01 0.000000000000000000e+00
-2.875280000000000058e+01 0.000000000000000000e+00
-2.874000000000000199e+01 0.000000000000000000e+00
-2.872729999999999961e+01 0.000000000000000000e+00
-2.871460000000000079e+01 0.000000000000000000e+00
-2.870180000000000220e+01 0.000000000000000000e+00
-2.868909999999999982e+01 0.000000000000000000e+00
-2.867640000000000100e+01 0.000000000000000000e+00
-2.866360000000000241e+01 0.000000000000000000e+00
-2.865090000000000003e+01 0.000000000000000000e+00
-2.863820000000000121e+01 0.000000000000000000e+00
-2.862540000000000262e+01 0.000000000000000000e+00
-2.861270000000000024e+01 0.000000000000000000e+00
-2.860000000000000142e+01 0.000000000000000000e+00
-2.858719999999999928e+01 0.000000000000000000e+00
-2.857450000000000045e+01 0.000000000000000000e+00
-2.856180000000000163e+01 0.000000000000000000e+00
-2.854899999999999949e+01 0.000000000000000000e+00
-2.853630000000000067e+01 0.000000000000000000e+00
-2.852360000000000184e+01 0.000000000000000000e+00
-2.851079999999999970e+01 0.000000000000000000e+00
-2.849810000000000088e+01 0.000000000000000000e+00
-2.848530000000000229e+01 0.000000000000000000e+00
-2.847259999999999991e+01 0.000000000000000000e+00
-2.845990000000000109e+01 0.000000000000000000e+00
-2.844710000000000250e+01 0.000000000000000000e+00
-2.843440000000000012e+01 5.037781340575093311e-09
-2.842170000000000130e+01 4.399460534581707699e-08
-2.840889999999999915e+01 2.715235101033476671e-07
-2.839620000000000033e+01 1.439073267816253703e-06
-2.838350000000000151e+01 6.749556604976219295e-06
-2.837069999999999936e+01 2.844291726129639109e-05
-2.835800000000000054e+01 1.086899421402523990e-04
-2.834530000000000172e+01 3.792482811168129317e-04
-2.833249999999999957e+01 1.216200730147453746e-03
-2.831980000000000075e+01 3.608025760595965931e-03
-2.830710000000000193e+01 9.967229273616538474e-03
-2.829429999999999978e+01 2.580598532180817042e-02
-2.828160000000000096e+01 6.299874750913077304e-02
-2.826890000000000214e+01 1.457935823591843816e-01
-2.825609999999999999e+01 3.212851437321195269e-01
-2.824340000000000117e+01 6.766005090916188403e-01
-2.823070000000000235e+01 1.365304445764347063e+00
-2.821790000000000020e+01 2.645093401157371904e+00
-2.820520000000000138e+01 4.927252116108816082e+00
-2.819250000000000256e+01 8.835244537521479202e+00
-2.817970000000000041e+01 1.526522302829071442e+01
-2.816700000000000159e+01 2.543583512849587436e+01
-2.815429999999999922e+01 4.090995898754209037e+01
-2.814150000000000063e+01 6.356901620455190738e+01
-2.812880000000000180e+01 9.552341383727763002e+01
-2.811609999999999943e+01 1.389516257798442780e+02
-2.810330000000000084e+01 1.958747578710261621e+02
-2.809060000000000201e+01 2.678902830513176241e+02
-2.807789999999999964e+01 3.559034838466055248e+02
-2.806510000000000105e+01 4.599032574013334056e+02
-2.805240000000000222e+01 5.788270338767870271e+02
-2.803969999999999985e+01 7.105470551053909958e+02
-2.802690000000000126e+01 8.519895658891431367e+02
-2.801420000000000243e+01 9.993742301831541681e+02
-2.800150000000000006e+01 1.148538826773430628e+03
-2.798870000000000147e+01 1.295299004934841378e+03
-2.797600000000000264e+01 1.435787937311359656e+03
-2.796330000000000027e+01 1.566727036150919048e+03
-2.795050000000000168e+01 1.685594709105163020e+03
-2.793779999999999930e+01 1.790681194548347548e+03
-2.792500000000000071e+01 1.881038316235318007e+03
-2.791230000000000189e+01 1.956348592793578064e+03
-2.789959999999999951e+01 2.016746006671937266e+03
-2.788680000000000092e+01 2.062621517527987180e+03
-2.787410000000000210e+01 2.094442933399259346e+03
-2.786139999999999972e+01 2.112613895174471509e+03
-2.784860000000000113e+01 2.117391435641857242e+03
-2.783590000000000231e+01 2.108874544722246355e+03
-2.782319999999999993e+01 2.087065432715250154e+03
-2.781040000000000134e+01 2.051990470250631915e+03
-2.779770000000000252e+01 2.003852001723661942e+03
-2.778500000000000014e+01 1.943170812995317874e+03
-2.777220000000000155e+01 1.870877455116022247e+03
-2.775949999999999918e+01 1.788321496513560987e+03
-2.774680000000000035e+01 1.697189211712954148e+03
-2.773400000000000176e+01 1.599346244825425856e+03
-2.772129999999999939e+01 1.496644433168426531e+03
-2.770860000000000056e+01 1.390743938229467403e+03
-2.769580000000000197e+01 1.282998799858247367e+03
-2.768309999999999960e+01 1.174436131548175126e+03
-2.767040000000000077e+01 1.065831272220937080e+03
-2.765760000000000218e+01 9.578518167561968539e+02
-2.764489999999999981e+01 8.512221879043871695e+02
-2.763220000000000098e+01 7.468545969643881790e+02
-2.761940000000000239e+01 6.459038896440159760e+02
-2.760670000000000002e+01 5.497285906625355665e+02
-2.759400000000000119e+01 4.597694814772257814e+02
-2.758120000000000260e+01 3.773803082207154489e+02
-2.756850000000000023e+01 3.036557100113377032e+02
-2.755580000000000140e+01 2.392974916790362556e+02
-2.754299999999999926e+01 1.845454508263824778e+02
-2.753030000000000044e+01 1.391796180136218197e+02
-2.751760000000000161e+01 1.025835457540160576e+02
-2.750479999999999947e+01 7.384750923917815157e+01
-2.749210000000000065e+01 5.188736775593648076e+01
-2.747940000000000182e+01 3.555798486236707134e+01
-2.746659999999999968e+01 2.374679608641079298e+01
-2.745390000000000086e+01 1.544059747713103015e+01
-2.744120000000000203e+01 9.764952578126600002e+00
-2.742839999999999989e+01 5.999852555610414306e+00
-2.741570000000000107e+01 3.577345858797707834e+00
-2.740300000000000225e+01 2.067236674158009269e+00
-2.739020000000000010e+01 1.156280380324398616e+00
-2.737750000000000128e+01 6.251547011237370555e-01
-2.736469999999999914e+01 3.262366899709137069e-01
-2.735200000000000031e+01 1.640606967441074759e-01
-2.733930000000000149e+01 7.935848761683417241e-02
-2.732649999999999935e+01 3.683760776338971393e-02
-2.731380000000000052e+01 1.635988209393204884e-02
-2.730110000000000170e+01 6.923347254380017753e-03
-2.728829999999999956e+01 2.777525833965906188e-03
-2.727560000000000073e+01 1.049732324171014954e-03
-2.726290000000000191e+01 3.710816772914197733e-04
-2.725009999999999977e+01 1.217622015365597973e-04
-2.723740000000000094e+01 3.680089664202797981e-05
-2.722470000000000212e+01 1.016770899241646374e-05
-2.721189999999999998e+01 2.549033292725267441e-06
-2.719920000000000115e+01 5.746224048306069982e-07
-2.718650000000000233e+01 1.150238977139090754e-07
-2.717370000000000019e+01 1.947841200262099432e-08
-2.716100000000000136e+01 2.518890670287546656e-09
-2.714830000000000254e+01 0.000000000000000000e+00
-2.713550000000000040e+01 0.000000000000000000e+00
-2.712280000000000157e+01 0.000000000000000000e+00
-2.711009999999999920e+01 0.000000000000000000e+00
-2.709730000000000061e+01 0.000000000000000000e+00
-2.708460000000000178e+01 0.000000000000000000e+00
-2.707189999999999941e+01 0.000000000000000000e+00
-2.705910000000000082e+01 0.000000000000000000e+00
-2.704640000000000200e+01 0.000000000000000000e+00
-2.703369999999999962e+01 0.000000000000000000e+00
-2.702090000000000103e+01 0.000000000000000000e+00
-2.700820000000000221e+01 0.000000000000000000e+00
-2.699549999999999983e+01 0.000000000000000000e+00
-2.698270000000000124e+01 0.000000000000000000e+00
-2.697000000000000242e+01 0.000000000000000000e+00
-2.695730000000000004e+01 0.000000000000000000e+00
-2.694450000000000145e+01 0.000000000000000000e+00
-2.693180000000000263e+01 0.000000000000000000e+00
-2.691910000000000025e+01 0.000000000000000000e+00
-2.690630000000000166e+01 0.000000000000000000e+00
-2.689359999999999928e+01 0.000000000000000000e+00
-2.688090000000000046e+01 0.000000000000000000e+00
-2.686810000000000187e+01 0.000000000000000000e+00
-2.685539999999999949e+01 0.000000000000000000e+00
-2.684270000000000067e+01 0.000000000000000000e+00
-2.682990000000000208e+01 0.000000000000000000e+00
-2.681719999999999970e+01 0.000000000000000000e+00
-2.680440000000000111e+01 0.000000000000000000e+00
-2.679170000000000229e+01 0.000000000000000000e+00
-2.677899999999999991e+01 0.000000000000000000e+00
-2.676620000000000132e+01 0.000000000000000000e+00
-2.675350000000000250e+01 0.000000000000000000e+00
-2.674080000000000013e+01 0.000000000000000000e+00
-2.672800000000000153e+01 0.000000000000000000e+00
-2.671529999999999916e+01 0.000000000000000000e+00
-2.670260000000000034e+01 0.000000000000000000e+00
-2.668980000000000175e+01 0.000000000000000000e+00
-2.667709999999999937e+01 0.000000000000000000e+00
-2.666440000000000055e+01 0.000000000000000000e+00
-2.665160000000000196e+01 0.000000000000000000e+00
-2.663889999999999958e+01 0.000000000000000000e+00
-2.662620000000000076e+01 0.000000000000000000e+00
-2.661340000000000217e+01 0.000000000000000000e+00
-2.660069999999999979e+01 0.000000000000000000e+00
-2.658800000000000097e+01 0.000000000000000000e+00
-2.657520000000000238e+01 0.000000000000000000e+00
-2.656250000000000000e+01 0.000000000000000000e+00
-2.654980000000000118e+01 0.000000000000000000e+00
-2.653700000000000259e+01 0.000000000000000000e+00
-2.652430000000000021e+01 0.000000000000000000e+00
-2.651160000000000139e+01 0.000000000000000000e+00
-2.649879999999999924e+01 0.000000000000000000e+00
-2.648610000000000042e+01 0.000000000000000000e+00
-2.647340000000000160e+01 0.000000000000000000e+00
-2.646059999999999945e+01 0.000000000000000000e+00
-2.644790000000000063e+01 0.000000000000000000e+00
-2.643520000000000181e+01 0.000000000000000000e+00
-2.642239999999999966e+01 0.000000000000000000e+00
-2.640970000000000084e+01 0.000000000000000000e+00
-2.639700000000000202e+01 0.000000000000000000e+00
-2.638419999999999987e+01 0.000000000000000000e+00
-2.637150000000000105e+01 0.000000000000000000e+00
-2.635880000000000223e+01 0.000000000000000000e+00
-2.634600000000000009e+01 0.000000000000000000e+00
-2.633330000000000126e+01 0.000000000000000000e+00
-2.632060000000000244e+01 0.000000000000000000e+00
-2.630780000000000030e+01 0.000000000000000000e+00
-2.629510000000000147e+01 0.000000000000000000e+00
-2.628240000000000265e+01 0.000000000000000000e+00
-2.626960000000000051e+01 0.000000000000000000e+00
-2.625690000000000168e+01 0.000000000000000000e+00
-2.624409999999999954e+01 0.000000000000000000e+00
-2.623140000000000072e+01 0.000000000000000000e+00
-2.621870000000000189e+01 0.000000000000000000e+00
-2.620589999999999975e+01 0.000000000000000000e+00
-2.619320000000000093e+01 0.000000000000000000e+00
-2.618050000000000210e+01 0.000000000000000000e+00
-2.616769999999999996e+01 0.000000000000000000e+00
-2.615500000000000114e+01 0.000000000000000000e+00
-2.614230000000000231e+01 0.000000000000000000e+00
-2.612950000000000017e+01 0.000000000000000000e+00
-2.611680000000000135e+01 0.000000000000000000e+00
-2.610410000000000252e+01 0.000000000000000000e+00
-2.609130000000000038e+01 0.000000000000000000e+00
-2.607860000000000156e+01 0.000000000000000000e+00
-2.606589999999999918e+01 0.000000000000000000e+00
-2.605310000000000059e+01 0.000000000000000000e+00
-2.604040000000000177e+01 0.000000000000000000e+00
-2.602769999999999939e+01 0.000000000000000000e+00
-2.601490000000000080e+01 0.000000000000000000e+00
-2.600220000000000198e+01 0.000000000000000000e+00
-2.598949999999999960e+01 0.000000000000000000e+00
-2.597670000000000101e+01 0.000000000000000000e+00
-2.596400000000000219e+01 0.000000000000000000e+00
-2.595129999999999981e+01 0.000000000000000000e+00
-2.593850000000000122e+01 0.000000000000000000e+00
-2.592580000000000240e+01 0.000000000000000000e+00
-2.591310000000000002e+01 0.000000000000000000e+00
-2.590030000000000143e+01 0.000000000000000000e+00
-2.588760000000000261e+01 0.000000000000000000e+00
-2.587490000000000023e+01 0.000000000000000000e+00
-2.586210000000000164e+01 0.000000000000000000e+00
-2.584939999999999927e+01 0.000000000000000000e+00
-2.583670000000000044e+01 0.000000000000000000e+00
-2.582390000000000185e+01 0.000000000000000000e+00
-2.581119999999999948e+01 0.000000000000000000e+00
-2.579850000000000065e+01 0.000000000000000000e+00
-2.578570000000000206e+01 0.000000000000000000e+00
-2.577299999999999969e+01 0.000000000000000000e+00
-2.576030000000000086e+01 0.000000000000000000e+00
-2.574750000000000227e+01 0.000000000000000000e+00
-2.573479999999999990e+01 0.000000000000000000e+00
-2.572210000000000107e+01 0.000000000000000000e+00
-2.570930000000000248e+01 0.000000000000000000e+00
-2.569660000000000011e+01 0.000000000000000000e+00
-2.568380000000000152e+01 0.000000000000000000e+00
-2.567109999999999914e+01 0.000000000000000000e+00
-2.565840000000000032e+01 0.000000000000000000e+00
-2.564560000000000173e+01 0.000000000000000000e+00
-2.563289999999999935e+01 0.000000000000000000e+00
-2.562020000000000053e+01 0.000000000000000000e+00
-2.560740000000000194e+01 0.000000000000000000e+00
-2.559469999999999956e+01 0.000000000000000000e+00
-2.558200000000000074e+01 0.000000000000000000e+00
-2.556920000000000215e+01 0.000000000000000000e+00
-2.555649999999999977e+01 0.000000000000000000e+00
-2.554380000000000095e+01 0.000000000000000000e+00
-2.553100000000000236e+01 0.000000000000000000e+00
-2.551829999999999998e+01 0.000000000000000000e+00
-2.550560000000000116e+01 0.000000000000000000e+00
-2.549280000000000257e+01 0.000000000000000000e+00
-2.548010000000000019e+01 0.000000000000000000e+00
-2.546740000000000137e+01 0.000000000000000000e+00
-2.545459999999999923e+01 0.000000000000000000e+00
-2.544190000000000040e+01 0.000000000000000000e+00
-2.542920000000000158e+01 0.000000000000000000e+00
-2.541639999999999944e+01 0.000000000000000000e+00
-2.540370000000000061e+01 0.000000000000000000e+00
-2.539100000000000179e+01 0.000000000000000000e+00
-2.537819999999999965e+01 0.000000000000000000e+00
-2.536550000000000082e+01 0.000000000000000000e+00
-2.535280000000000200e+01 0.000000000000000000e+00
-2.533999999999999986e+01 0.000000000000000000e+00
-2.532730000000000103e+01 0.000000000000000000e+00
-2.531460000000000221e+01 0.000000000000000000e+00
-2.530180000000000007e+01 0.000000000000000000e+00
-2.528910000000000124e+01 0.000000000000000000e+00
-2.527640000000000242e+01 0.000000000000000000e+00
-2.526360000000000028e+01 0.000000000000000000e+00
-2.525090000000000146e+01 0.000000000000000000e+00
-2.523820000000000263e+01 0.000000000000000000e+00
-2.522540000000000049e+01 0.000000000000000000e+00
-2.521270000000000167e+01 0.000000000000000000e+00
-2.519999999999999929e+01 0.000000000000000000e+00
-2.518720000000000070e+01 0.000000000000000000e+00
-2.517450000000000188e+01 0.000000000000000000e+00
-2.516179999999999950e+01 0.000000000000000000e+00
-2.514900000000000091e+01 0.000000000000000000e+00
-2.513630000000000209e+01 0.000000000000000000e+00
-2.512349999999999994e+01 0.000000000000000000e+00
-2.511080000000000112e+01 0.000000000000000000e+00
-2.509810000000000230e+01 0.000000000000000000e+00
-2.508530000000000015e+01 0.000000000000000000e+00
-2.507260000000000133e+01 0.000000000000000000e+00
-2.505990000000000251e+01 0.000000000000000000e+00
-2.504710000000000036e+01 0.000000000000000000e+00
-2.503440000000000154e+01 0.000000000000000000e+00
-2.502169999999999916e+01 0.000000000000000000e+00
-2.500890000000000057e+01 0.000000000000000000e+00
-2.499620000000000175e+01 0.000000000000000000e+00
-2.498349999999999937e+01 0.000000000000000000e+00
-2.497070000000000078e+01 0.000000000000000000e+00
-2.495800000000000196e+01 0.000000000000000000e+00
-2.494529999999999959e+01 0.000000000000000000e+00
-2.493250000000000099e+01 0.000000000000000000e+00
-2.491980000000000217e+01 0.000000000000000000e+00
-2.490709999999999980e+01 0.000000000000000000e+00
-2.489430000000000121e+01 0.000000000000000000e+00
-2.488160000000000238e+01 0.000000000000000000e+00
-2.486890000000000001e+01 0.000000000000000000e+00
-2.485610000000000142e+01 0.000000000000000000e+00
-2.484340000000000259e+01 0.000000000000000000e+00
-2.483070000000000022e+01 0.000000000000000000e+00
-2.481790000000000163e+01 0.000000000000000000e+00
-2.480519999999999925e+01 0.000000000000000000e+00
-2.479250000000000043e+01 0.000000000000000000e+00
-2.477970000000000184e+01 0.000000000000000000e+00
-2.476699999999999946e+01 0.000000000000000000e+00
-2.475430000000000064e+01 0.000000000000000000e+00
-2.474150000000000205e+01 0.000000000000000000e+00
-2.472879999999999967e+01 0.000000000000000000e+00
-2.471610000000000085e+01 0.000000000000000000e+00
-2.470330000000000226e+01 0.000000000000000000e+00
-2.469059999999999988e+01 0.000000000000000000e+00
-2.467790000000000106e+01 0.000000000000000000e+00
-2.466510000000000247e+01 0.000000000000000000e+00
-2.465240000000000009e+01 0.000000000000000000e+00
-2.463970000000000127e+01 0.000000000000000000e+00
-2.462690000000000268e+01 0.000000000000000000e+00
-2.461420000000000030e+01 0.000000000000000000e+00
-2.460150000000000148e+01 0.000000000000000000e+00
-2.458869999999999933e+01 0.000000000000000000e+00
-2.457600000000000051e+01 0.000000000000000000e+00
-2.456320000000000192e+01 0.000000000000000000e+00
-2.455049999999999955e+01 0.000000000000000000e+00
-2.453780000000000072e+01 0.000000000000000000e+00
-2.452500000000000213e+01 0.000000000000000000e+00
-2.451229999999999976e+01 0.000000000000000000e+00
-2.449960000000000093e+01 0.000000000000000000e+00
-2.448680000000000234e+01 0.000000000000000000e+00
-2.447409999999999997e+01 0.000000000000000000e+00
-2.446140000000000114e+01 0.000000000000000000e+00
-2.444860000000000255e+01 0.000000000000000000e+00
-2.443590000000000018e+01 0.000000000000000000e+00
-2.442320000000000135e+01 0.000000000000000000e+00
-2.441039999999999921e+01 0.000000000000000000e+00
-2.439770000000000039e+01 0.000000000000000000e+00
-2.438500000000000156e+01 5.037781340575093311e-09
-2.437219999999999942e+01 4.147571467552953613e-08
-2.435950000000000060e+01 2.394506447492889949e-07
-2.434680000000000177e+01 1.173760606013201350e-06
-2.433399999999999963e+01 5.064823526006649406e-06
-2.432130000000000081e+01 1.962379282028408199e-05
-2.430860000000000198e+01 6.900112128397919650e-05
-2.429579999999999984e+01 2.220288665571005810e-04
-2.428310000000000102e+01 6.587965487060604185e-04
-2.427040000000000219e+01 1.815750264246776243e-03
-2.425760000000000005e+01 4.681083542438736235e-03
-2.424490000000000123e+01 1.136041607698215841e-02
-2.423220000000000240e+01 2.609842591791899230e-02
-2.421940000000000026e+01 5.701579669836005088e-02
-2.420670000000000144e+01 1.188739086083624996e-01
-2.419400000000000261e+01 2.371585073203808514e-01
-2.418120000000000047e+01 4.536031340932568656e-01
-2.416850000000000165e+01 8.328808972375106867e-01
-2.415579999999999927e+01 1.469557950712023109e+00
-2.414300000000000068e+01 2.493620441246378050e+00
-2.413030000000000186e+01 4.072226384144208566e+00
-2.411759999999999948e+01 6.405228001234865687e+00
-2.410480000000000089e+01 9.712948115791808945e+00
-2.409210000000000207e+01 1.421699954326179061e+01
-2.407939999999999969e+01 2.011847375485336542e+01
-2.406660000000000110e+01 2.758176432800985367e+01
-2.405390000000000228e+01 3.673510768559816597e+01
-2.404119999999999990e+01 4.769878869849708991e+01
-2.402840000000000131e+01 6.064750260154458772e+01
-2.401570000000000249e+01 7.590456310445678412e+01
-2.400290000000000035e+01 9.405436999277647203e+01
-2.399020000000000152e+01 1.160493480389164063e+02
-2.397749999999999915e+01 1.432825614216980625e+02
-2.396470000000000056e+01 1.776003905234765341e+02
-2.395200000000000173e+01 2.212413339045407668e+02
-2.393929999999999936e+01 2.767041279274108092e+02
-2.392650000000000077e+01 3.465653650796346028e+02
-2.391380000000000194e+01 4.332775964463694436e+02
-2.390109999999999957e+01 5.389796240177676054e+02
-2.388830000000000098e+01 6.653414127532266775e+02
-2.387560000000000215e+01 8.134509631782766519e+02
-2.386289999999999978e+01 9.837360596086407440e+02
-2.385010000000000119e+01 1.175905930574652530e+03
-2.383740000000000236e+01 1.388899245738867194e+03
-2.382469999999999999e+01 1.620834074033193701e+03
-2.381190000000000140e+01 1.868967799022741701e+03
-2.379920000000000258e+01 2.129685059342125896e+03
-2.378650000000000020e+01 2.398535671580145390e+03
-2.377370000000000161e+01 2.670341119722042095e+03
-2.376099999999999923e+01 2.939378867713973250e+03
-2.374830000000000041e+01 3.199640764404714901e+03
-2.373550000000000182e+01 3.445147264830185122e+03
-2.372279999999999944e+01 3.670284903506513729e+03
-2.371010000000000062e+01 3.870122796334608211e+03
-2.369730000000000203e+01 4.040658567663682788e+03
-2.368459999999999965e+01 4.178949357829680594e+03
-2.367190000000000083e+01 4.283102371501871858e+03
-2.365910000000000224e+01 4.352130463736421916e+03
-2.364639999999999986e+01 4.385714421401005893e+03
-2.363370000000000104e+01 4.383943132867401800e+03
-2.362090000000000245e+01 4.347113429948928570e+03
-2.360820000000000007e+01 4.275655678473775879e+03
-2.359550000000000125e+01 4.170211207515019851e+03
-2.358270000000000266e+01 4.031835590046649941e+03
-2.357000000000000028e+01 3.862256109260245012e+03
-2.355730000000000146e+01 3.664089946935123407e+03
-2.354449999999999932e+01 3.440940596600420577e+03
-2.353180000000000049e+01 3.197329786254099417e+03
-2.351910000000000167e+01 2.938475358783039610e+03
-2.350629999999999953e+01 2.669971665359362305e+03
-2.349360000000000070e+01 2.397451298546372527e+03
-2.348090000000000188e+01 2.126299163993242473e+03
-2.346809999999999974e+01 1.861458229797165359e+03
-2.345540000000000092e+01 1.607326098500604530e+03
-2.344260000000000232e+01 1.367710007374013458e+03
-2.342989999999999995e+01 1.145796672036918380e+03
-2.341720000000000113e+01 9.441043616920777595e+02
-2.340440000000000254e+01 7.644099348283025392e+02
-2.339170000000000016e+01 6.076702269725724364e+02
-2.337900000000000134e+01 4.739730231845502999e+02
-2.336619999999999919e+01 3.625517039395173811e+02
-2.335350000000000037e+01 2.718812579765803434e+02
-2.334080000000000155e+01 1.998496262600058628e+02
-2.332799999999999940e+01 1.439772244271867407e+02
-2.331530000000000058e+01 1.016465327295786238e+02
-2.330260000000000176e+01 7.030528534369919669e+01
-2.328979999999999961e+01 4.761832187461812538e+01
-2.327710000000000079e+01 3.155884720911256380e+01
-2.326440000000000197e+01 2.044385442286211685e+01
-2.325159999999999982e+01 1.292713786348663518e+01
-2.323890000000000100e+01 7.965918888542203646e+00
-2.322620000000000218e+01 4.775136237591090627e+00
-2.321340000000000003e+01 2.779320937363350286e+00
-2.320070000000000121e+01 1.567758555484523031e+00
-2.318800000000000239e+01 8.554827016017207963e-01
-2.317520000000000024e+01 4.507733743840542373e-01
-2.316250000000000142e+01 2.289437139477961403e-01
-2.314980000000000260e+01 1.118500522818007270e-01
-2.313700000000000045e+01 5.242908213594319605e-02
-2.312430000000000163e+01 2.349922027379449524e-02
-2.311159999999999926e+01 1.002511477015055608e-02
-2.309880000000000067e+01 4.046965633957011477e-03
-2.308610000000000184e+01 1.535056787111407656e-03
-2.307339999999999947e+01 5.428583952063816302e-04
-2.306060000000000088e+01 1.775372137317134168e-04
-2.304790000000000205e+01 5.326308296360617419e-05
-2.303519999999999968e+01 1.454203747590696768e-05
-2.302240000000000109e+01 3.582581491312892381e-06
-2.300970000000000226e+01 7.877106789260916955e-07
-2.299699999999999989e+01 1.514618310488635099e-07
-2.298420000000000130e+01 2.451619334319608598e-08
-2.297150000000000247e+01 2.518890670287546656e-09
-2.295880000000000010e+01 0.000000000000000000e+00
-2.294600000000000151e+01 0.000000000000000000e+00
-2.293330000000000268e+01 0.000000000000000000e+00
-2.292060000000000031e+01 0.000000000000000000e+00
-2.290780000000000172e+01 0.000000000000000000e+00
-2.289509999999999934e+01 0.000000000000000000e+00
-2.288230000000000075e+01 0.000000000000000000e+00
-2.286960000000000193e+01 0.000000000000000000e+00
-2.285689999999999955e+01 0.000000000000000000e+00
-2.284410000000000096e+01 0.000000000000000000e+00
-2.283140000000000214e+01 0.000000000000000000e+00
-2.281869999999999976e+01 0.000000000000000000e+00
-2.280590000000000117e+01 0.000000000000000000e+00
-2.279320000000000235e+01 0.000000000000000000e+00
-2.278049999999999997e+01 0.000000000000000000e+00
-2.276770000000000138e+01 0.000000000000000000e+00
-2.275500000000000256e+01 0.000000000000000000e+00
-2.274230000000000018e+01 0.000000000000000000e+00
-2.272950000000000159e+01 0.000000000000000000e+00
-2.271679999999999922e+01 0.000000000000000000e+00
-2.270410000000000039e+01 0.000000000000000000e+00
-2.269130000000000180e+01 0.000000000000000000e+00
